$id$|$scode$|$sname$|$sname_full$|$stype_oilproduct$|$productasvcode$|$createdate$
$2801$|$000253140283$|$Масло Gazpromneft Diesel Premium 15W-40#$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Premium 15W-40#$|$NPR$|$253140283$|$2020-11-24 15:26:13.7333333$
$2802$|$000253140284$|$Масло GazpromneftDieselPrioritet 10W-40#$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Prioritet 10W-40#$|$NPR$|$253140284$|$2020-11-24 15:26:13.7333333$
$2803$|$000253140285$|$Масло GazpromneftDieselPrioritet 15W-40#$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Prioritet 15W-40#$|$NPR$|$253140285$|$2020-11-24 15:26:13.7333333$
$2804$|$000253140286$|$Масло Gazpromneft Diesel Extra 10W-40#$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Extra 10W-40#$|$NPR$|$253140286$|$2020-11-24 15:26:13.7333333$
$2805$|$000253140287$|$Масло Gazpromneft Diesel Extra 15W-40#$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Extra 15W-40#$|$NPR$|$253140287$|$2020-11-24 15:26:13.7333333$
$2806$|$000253140288$|$Масло Gazpromneft Diesel Extra 20W-50#$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Extra 20W-50#$|$NPR$|$253140288$|$2020-11-24 15:26:13.7333333$
$2807$|$000253140289$|$Масло GazpromneftTurbo Universal 15W-40#$|$Масло моторное для дизельных двигателей всесезонное Gazpromneft Turbo Universal 15W-40#$|$NPR$|$253140289$|$2020-11-24 15:26:13.7333333$
$2808$|$000253140290$|$Масло Gazpromneft Premium 5W-40$|$Масло моторное универсальное всесезонное Gazpromneft Premium 5W-40$|$NPR$|$253140290$|$2020-11-24 15:26:13.7333333$
$2809$|$000253140291$|$Масло Gazpromneft Premium 10W-40$|$Масло моторное универсальное всесезонное Gazpromneft Premium 10W-40$|$NPR$|$253140291$|$2020-11-24 15:26:13.7333333$
$2810$|$000253140292$|$Масло Gazpromneft Super 5W-40$|$Масло моторное универсальное всесезонное Gazpromneft Super 5W-40$|$NPR$|$253140292$|$2020-11-24 15:26:13.7333333$
$2811$|$000253140293$|$Масло Gazpromneft Super 10W-40$|$Масло моторное универсальное всесезонное Gazpromneft Super 10W-40$|$NPR$|$253140293$|$2020-11-24 15:26:13.7333333$
$2812$|$000253140294$|$Масло Gazpromneft Super 15W-40$|$Масло моторное универсальное всесезонное Gazpromneft Super 15W-40$|$NPR$|$253140294$|$2020-11-24 15:26:13.7333333$
$2813$|$000253140295$|$Масло Gazpromneft Super 10W-30$|$Масло моторное универсальное всесезонное Gazpromneft Super 10W-30$|$NPR$|$253140295$|$2020-11-24 15:26:13.7333333$
$2814$|$000253140296$|$Масло Gazpromneft Standard 10W-40$|$Масло моторное универсальное всесезонное Gazpromneft Standard 10W-40$|$NPR$|$253140296$|$2020-11-24 15:26:13.7333333$
$2815$|$000253140297$|$Масло Gazpromneft Standard 15W-40$|$Масло моторное универсальное всесезонное Gazpromneft Standard 15W-40$|$NPR$|$253140297$|$2020-11-24 15:26:13.7333333$
$2816$|$000253140298$|$Масло Gazpromneft Standard 20W-50$|$Масло моторное универсальное всесезонное Gazpromneft Standard 20W-50$|$NPR$|$253140298$|$2020-11-24 15:26:13.7333333$
$2817$|$000253140299$|$Масло Gazpromneft Ecogas 10W-40$|$Масло моторное универсальное всесезонное Gazpromneft Ecogas 10W-40$|$NPR$|$253140299$|$2020-11-24 15:26:13.7333333$
$2818$|$000253140300$|$Масло Gazpromneft Ecogas 15W-40$|$Масло моторное универсальное всесезонное Gazpromneft Ecogas 15W-40$|$NPR$|$253140300$|$2020-11-24 15:26:13.7333333$
$2819$|$000253140301$|$Масло Gazpromneft Diesel Premium 5W-40$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Premium 5W-40$|$NPR$|$253140301$|$2020-11-24 15:26:13.7333333$
$2820$|$000253140302$|$Масло Gazpromneft Diesel Premium 10W-40$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Premium 10W-40$|$NPR$|$253140302$|$2020-11-24 15:26:13.7333333$
$2821$|$000253140303$|$Масло Gazpromneft Diesel Premium 15W-40$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Premium 15W-40$|$NPR$|$253140303$|$2020-11-24 15:26:13.7333333$
$2822$|$000253140304$|$Масло Gazpromneft DieselPrioritet 10W-40$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Prioritet 10W-40$|$NPR$|$253140304$|$2020-11-24 15:26:13.7333333$
$2823$|$000253140305$|$Масло Gazpromneft DieselPrioritet 15W-40$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Prioritet 15W-40$|$NPR$|$253140305$|$2020-11-24 15:26:13.7333333$
$2824$|$000253140306$|$Масло Gazpromneft DieselPrioritet 10W-30$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Prioritet 10W-30$|$NPR$|$253140306$|$2020-11-24 15:26:13.7333333$
$2825$|$000253140307$|$Масло Gazpromneft Diesel Extra 10W-40$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Extra 10W-40$|$NPR$|$253140307$|$2020-11-24 15:26:13.7333333$
$2826$|$000253140308$|$Масло Gazpromneft Diesel Extra 15W-40$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Extra 15W-40$|$NPR$|$253140308$|$2020-11-24 15:26:13.7333333$
$2827$|$000253140309$|$Масло Gazpromneft Diesel Extra 20W-50$|$Масло моторное универсальное всесезонное Gazpromneft Diesel Extra 20W-50$|$NPR$|$253140309$|$2020-11-24 15:26:13.7333333$
$2828$|$000253140310$|$Масло Gazpromneft Turbo Universal 15W-40$|$Масло моторное универсальное всесезонное Gazpromneft Turbo Universal 15W-40$|$NPR$|$253140310$|$2020-11-24 15:26:13.7333333$
$2829$|$000253140311$|$Масло G-Energy F Synth 5W-40 промо№21$|$Масло G-Energy F Synth 5W-40, бочка 205л + 27 канистр п/э 1л, сформированные в промо-комплект№21$|$NPR$|$253140311$|$2020-11-24 15:26:13.7333333$
$2830$|$000253140312$|$Основа Gazpromneft Standard 10W-40$|$Основа масла Gazpromneft Standard 10W-40$|$PFAB$|$253140312$|$2020-11-24 15:26:13.7333333$
$2831$|$000253140313$|$Основа Gazpromneft Standard 15W-40$|$Основа масла Gazpromneft Standard 15W-40$|$PFAB$|$253140313$|$2020-11-24 15:26:13.7333333$
$2832$|$000253140314$|$Основа Gazpromneft Standard 20W-50$|$Основа масла Gazpromneft Standard 20W-50$|$PFAB$|$253140314$|$2020-11-24 15:26:13.7333333$
$2833$|$000253140315$|$Основа Gazpromneft Super 5W-40$|$Основа масла Gazpromneft Super 5W-40$|$PFAB$|$253140315$|$2020-11-24 15:26:13.7333333$
$2834$|$000253140316$|$Основа Gazpromneft Super 10W-40$|$Основа масла Gazpromneft Super 10W-40$|$PFAB$|$253140316$|$2020-11-24 15:26:13.7333333$
$2835$|$000253140317$|$Основа Gazpromneft Super 15W-40$|$Основа масла Gazpromneft Super 15W-40$|$PFAB$|$253140317$|$2020-11-24 15:26:13.7333333$
$2836$|$000253140318$|$Основа Gazpromneft Super 10W-30$|$Основа масла Gazpromneft Super 10W-30$|$PFAB$|$253140318$|$2020-11-24 15:26:13.7333333$
$2837$|$000253140319$|$Основа Gazpromneft Premium 5W-40$|$Основа масла Gazpromneft Premium 5W-40$|$PFAB$|$253140319$|$2020-11-24 15:26:13.7333333$
$2838$|$000253140320$|$Основа Gazpromneft Premium 10W-40$|$Основа масла Gazpromneft Premium 10W-40$|$PFAB$|$253140320$|$2020-11-24 15:26:13.7333333$
$2839$|$000253140321$|$Основа Gazpromneft Diesel Extra 15W-40$|$Основа масла Gazpromneft Diesel Extra 15W-40$|$PFAB$|$253140321$|$2020-11-24 15:26:13.7333333$
$2840$|$000253140322$|$Основа Gazpromneft Diesel Extra 10W-40$|$Основа масла Gazpromneft Diesel Extra 10W-40$|$PFAB$|$253140322$|$2020-11-24 15:26:13.7333333$
$2841$|$000253140323$|$Основа Gazpromneft Diesel Extra 20W50$|$Основа масла Gazpromneft Diesel Extra 20W-50$|$PFAB$|$253140323$|$2020-11-24 15:26:13.7333333$
$2842$|$000253140324$|$О-ва Gazpromneft Diesel Premium SAE10W40$|$Основа масла Gazpromneft Diesel Premium SAE 10W-40$|$PFAB$|$253140324$|$2020-11-24 15:26:13.7333333$
$2843$|$000253140325$|$О-ва Gazpromneft Diesel Premium SAE15W40$|$Основа масла Gazpromneft Diesel Premium SAE 15W-40$|$PFAB$|$253140325$|$2020-11-24 15:26:13.7333333$
$2844$|$000253140326$|$О-ва Gazpromneft Diesel Premium SAE5W40$|$Основа масла Gazpromneft Diesel Premium SAE 5W-40$|$PFAB$|$253140326$|$2020-11-24 15:26:13.7333333$
$2845$|$000253140327$|$О-ва Gazpromneft DieselPrioritetSAE10W40$|$Основа масла Gazpromneft Diesel Prioritet SAE 10W-40$|$PFAB$|$253140327$|$2020-11-24 15:26:13.7333333$
$2846$|$000253140328$|$О-ва Gazpromneft DieselPrioritetSAE15W40$|$Основа масла Gazpromneft Diesel Prioritet SAE 15W-40$|$PFAB$|$253140328$|$2020-11-24 15:26:13.7333333$
$2847$|$000253140329$|$О-ва Gazpromneft DieselPrioritetSAE10W30$|$Основа масла Gazpromneft Diesel Prioritet SAE 10W-30$|$PFAB$|$253140329$|$2020-11-24 15:26:13.7333333$
$2848$|$000253140330$|$Основа масла Gazpromneft Ecogas 10W40$|$Основа масла моторного универсального всесезонного Gazpromneft Ecogas 10W40$|$PFAB$|$253140330$|$2020-11-24 15:26:13.7333333$
$2849$|$000253140331$|$Основа масла Gazpromneft Ecogas 15W40$|$Основа масла моторного универсального всесезонного Gazpromneft Ecogas 15W40$|$PFAB$|$253140331$|$2020-11-24 15:26:13.7333333$
$2850$|$000253140332$|$Масло BauMasterG-Energy MOTO4T UNIVERSAL$|$Масло моторное для четырехтактных двигателей BauMaster G-Energy MOTO 4T UNIVERSAL$|$NPR$|$253140332$|$2020-11-24 15:26:13.7333333$
$2851$|$000253140333$|$Масло Sturm! G-Energy 4T$|$Масло моторное для четырехтактных двигателей Sturm! G-Energy 4T$|$NPR$|$253140333$|$2020-11-24 15:26:13.7333333$
$2852$|$000253140334$|$Основа Gazpromneft Super 5W-30$|$Основа масла Gazpromneft Super 5W-30$|$PFAB$|$253140334$|$2020-11-24 15:26:13.7333333$
$2853$|$000253140335$|$Основа Gazpromneft Premium L 5W-30$|$Основа масла моторного универсального всесезонного Gazpromneft Premium L 5W-30$|$PFAB$|$253140335$|$2020-11-24 15:26:13.7333333$
$2854$|$000253140336$|$Основа Gazpromneft Premium L 5W-40$|$Основа масла моторного универсального всесезонного Gazpromneft Premium L 5W-40$|$PFAB$|$253140336$|$2020-11-24 15:26:13.7333333$
$2855$|$000253140337$|$Основа Gazpromneft Premium L 10W-40$|$Основа масла моторного универсального всесезонного Gazpromneft Premium L 10W-40$|$PFAB$|$253140337$|$2020-11-24 15:26:13.7333333$
$2856$|$000253140338$|$Основа Gazpromneft Premium L 20W-50$|$Основа масла моторного универсального всесезонного Gazpromneft Premium L 20W-50$|$PFAB$|$253140338$|$2020-11-24 15:26:13.7333333$
$2857$|$000253140339$|$Основа Gazpromneft Premium N 5W-40$|$Основа масла моторного универсального всесезонного Gazpromneft Premium N 5W-40$|$PFAB$|$253140339$|$2020-11-24 15:26:13.7333333$
$2858$|$000253140340$|$Масло G-Energy F Synth EC 5W-30 промо№64$|$Масло G-Energy F Synth EC 5W-30,48 канистр п/э 1л + 12 канистр п/э 1л, сформированные в промо-комплект №64$|$NPR$|$253140340$|$2020-11-24 15:26:13.7333333$
$2859$|$000253140341$|$Масло G-Energy F Synth EC 5W-30 промо№65$|$Масло G-Energy F Synth EC 5W-30,12 канистр п/э 4л + 12 канистр п/э 1л, сформированные в промо-комплект №65$|$NPR$|$253140341$|$2020-11-24 15:26:13.7333333$
$2860$|$000253140342$|$Масло Gazpromneft Master 10W-40#$|$Масло моторное универсальное всесезонное Gazpromneft Master 10W-40#$|$NPR$|$253140342$|$2020-11-24 15:26:13.7333333$
$2861$|$000253140343$|$Масло Gazpromneft Master 10W-40 3,75л#$|$Масло моторное универсальное всесезонное Gazpromneft Master 10W-40 (канистра п/э 4л)#$|$NPR$|$253140343$|$2020-11-24 15:26:13.7333333$
$2862$|$000253140344$|$Масло Gazpromneft Super FF 10W-40$|$Масло моторное универсальное всесезонное Gazpromneft Super FF 10W-40$|$NPR$|$253140344$|$2020-11-24 15:26:13.7333333$
$2863$|$000253140345$|$Масло G-Energy Service Line W 5W-30б.50Л$|$Масло G-Energy Service Line W 5W-30 (бочка 50Л)$|$NPR$|$253140345$|$2020-11-24 15:26:13.7333333$
$2864$|$000253140600$|$Масло М-8В(И)$|$Масло моторное М-8В(и) (ГС № 1029 от 29.08.95)$|$NPR$|$253140600$|$2020-11-24 15:26:13.7333333$
$2865$|$000253140650$|$Масло Экстра 5W30 SL/CF #$|$Масло моторное универсальное всесезонное Экстра SAE 5W-30, API SL/CF#$|$NPR$|$253140650$|$2020-11-24 15:26:13.7333333$
$2866$|$000253140651$|$Масло Экстра 10W40 SL/CF #$|$Масло моторное универсальное всесезонное Экстра SAE 10W-40, API SL/CF#$|$NPR$|$253140651$|$2020-11-24 15:26:13.7333333$
$2867$|$000253140652$|$Масло Экстра 15W40 SL/CF #$|$Масло моторное универсальное всесезонное Экстра SAE 15W-40, API SL/CF#$|$NPR$|$253140652$|$2020-11-24 15:26:13.7333333$
$2868$|$000253140653$|$Масло Люкс 5W40 SG/CD #$|$Масло моторное универсальное всесезонное Люкс SAE 5W-40, API SG/CD#$|$NPR$|$253140653$|$2020-11-24 15:26:13.7333333$
$2869$|$000253140654$|$Масло Люкс 10W40 SG/CD #$|$Масло моторное универсальное всесезонное Люкс SAE 10W-40, API SG/CD#$|$NPR$|$253140654$|$2020-11-24 15:26:13.7333333$
$2870$|$000253140655$|$Масло Люкс 15W40 SG/CD #$|$Масло моторное универсальное всесезонное Люкс SAE 15W-40, API SG/CD#$|$NPR$|$253140655$|$2020-11-24 15:26:13.7333333$
$2871$|$000253140656$|$Масло Люкс 10W30 SG/CD #$|$Масло моторное универсальное всесезонное Люкс SAE 10W-30, API SG/CD#$|$NPR$|$253140656$|$2020-11-24 15:26:13.7333333$
$2872$|$000253140657$|$Масло Стандарт 10W40 SF/CC #$|$Масло моторное универсальное всесезонное Стандарт SAE 10W-40, API SF/CC#$|$NPR$|$253140657$|$2020-11-24 15:26:13.7333333$
$2873$|$000253140658$|$Масло Стандарт 15W40 SF/CC #$|$Масло моторное универсальное всесезонное Стандарт SAE 15W-40, API SF/CC#$|$NPR$|$253140658$|$2020-11-24 15:26:13.7333333$
$2874$|$000253140659$|$Масло Стандарт 20W50 SF/CC #$|$Масло моторное универсальное всесезонное Стандарт SAE 20W-50, API SF/CC#$|$NPR$|$253140659$|$2020-11-24 15:26:13.7333333$
$2875$|$000253140660$|$Масло Супер 10W40 SJ/CF #$|$Масло моторное универсальное всесезонное Супер SAE 10W-40, API SJ/CF#$|$NPR$|$253140660$|$2020-11-24 15:26:13.7333333$
$2876$|$000253140661$|$Масло G-Energy F Synth 5W-40 IT 1л$|$Масло G-Energy F Synth 5W-40 IT (канистра п/э 1л)$|$NPR$|$253140661$|$2020-11-24 15:26:13.7333333$
$2877$|$000253140662$|$Масло G-Energy F Synth 5W-40 IT 4л$|$Масло G-Energy F Synth 5W-40 IT (канистра п/э 4л)$|$NPR$|$253140662$|$2020-11-24 15:26:13.7333333$
